format	excluded	sequence_id	source_name	gb_gi_number	gb_primary_accession	gb_accession_version	gb_locus	gb_length	gb_lab_construct	gb_organism	gb_isolate	gb_taxonomy	gb_host	gb_country	gb_collection_year	gb_collection_month	gb_collection_month_day	gb_create_date	gb_update_date	gb_serotype	gb_topotype	sample_type	place_sampled	tissue_sampled	passage_history	passage_cells
GENBANK_XML	no	HQ397673	ncbi-curated	311235960	HQ397673	HQ397673.1	HQ397673	132	NULL	Bluetongue virus	JKT-10757	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	mosquitoes	NULL	NULL	NULL	NULL	28/06/2011	28/06/2011	NULL	NULL	field	NULL	mosquitoes	NULL	NULL
GENBANK_XML	no	HQ719213	ncbi-curated	315305836	HQ719213	HQ719213.1	HQ719213	738	NULL	Bluetongue virus 23	D	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	1999	NULL	NULL	26/12/2010	06/10/2015	23	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930226	ncbi-curated	415729137	HV930226	HV930226.1	HV930226	40	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930227	ncbi-curated	415729140	HV930227	HV930227.1	HV930227	41	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930228	ncbi-curated	415729143	HV930228	HV930228.1	HV930228	41	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930229	ncbi-curated	415729146	HV930229	HV930229.1	HV930229	43	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930230	ncbi-curated	415729149	HV930230	HV930230.1	HV930230	42	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930231	ncbi-curated	415729223	HV930231	HV930231.1	HV930231	22	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930232	ncbi-curated	415729227	HV930232	HV930232.1	HV930232	44	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930233	ncbi-curated	415729230	HV930233	HV930233.1	HV930233	29	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930234	ncbi-curated	415729233	HV930234	HV930234.1	HV930234	25	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930235	ncbi-curated	415729236	HV930235	HV930235.1	HV930235	24	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930236	ncbi-curated	415729239	HV930236	HV930236.1	HV930236	21	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930237	ncbi-curated	415729242	HV930237	HV930237.1	HV930237	45	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930238	ncbi-curated	415729245	HV930238	HV930238.1	HV930238	38	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930239	ncbi-curated	415729247	HV930239	HV930239.1	HV930239	20	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930240	ncbi-curated	415729249	HV930240	HV930240.1	HV930240	53	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930241	ncbi-curated	415729272	HV930241	HV930241.1	HV930241	38	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930242	ncbi-curated	415729320	HV930242	HV930242.1	HV930242	50	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930243	ncbi-curated	415729332	HV930243	HV930243.1	HV930243	23	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930244	ncbi-curated	415729335	HV930244	HV930244.1	HV930244	23	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930245	ncbi-curated	415729338	HV930245	HV930245.1	HV930245	13	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930246	ncbi-curated	415729340	HV930246	HV930246.1	HV930246	30	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930247	ncbi-curated	415729343	HV930247	HV930247.1	HV930247	30	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930248	ncbi-curated	415729347	HV930248	HV930248.1	HV930248	31	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930249	ncbi-curated	415729350	HV930249	HV930249.1	HV930249	31	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	yes	HV930250	ncbi-curated	415729353	HV930250	HV930250.1	HV930250	28	1	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	NULL	NULL	NULL	NULL	15/11/2012	15/11/2012	NULL	NULL	NULL	NULL	NULL	NULL	NULL
GENBANK_XML	no	J04365	ncbi-curated	210864	J04365	J04365.1	BTVMCP7	1156	NULL	Bluetongue virus	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	USA	NULL	NULL	NULL	28/04/1993	15/12/1989	13	NULL	NULL	NULL	NULL	BHK?	Mammalian
GENBANK_XML	no	JF303890	ncbi-curated	374341519	JF303890	JF303890.1	JF303890	488	NULL	Bluetongue virus 10	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2004	NOV	20	01/02/2013	01/02/2013	10	NULL	field	NULL	blood	BHK?	Mammalian
GENBANK_XML	no	JF343006	ncbi-curated	333408595	JF343006	JF343006.1	JF343006	2859	NULL	Bluetongue virus 15	NULL	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	France	NULL	NULL	NULL	23/05/2011	12/07/2011	15	NULL	Contaminant	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF423934	ncbi-curated	343966351	JF423934	JF423934.1	JF423934	2873	NULL	Bluetongue virus 8	BTV/1206/2010	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Israel	2010	FEB	NULL	27/08/2011	27/08/2011	8	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF423935	ncbi-curated	343966353	JF423935	JF423935.1	JF423935	2902	NULL	Bluetongue virus 8	BTV/1957/1/2010	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Israel	2010	JUL	NULL	27/08/2011	27/08/2011	8	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF423936	ncbi-curated	343966355	JF423936	JF423936.1	JF423936	2899	NULL	Bluetongue virus 8	BTV/2089/2/2010	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2010	AYG	NULL	27/08/2011	27/08/2011	8	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF423937	ncbi-curated	343966357	JF423937	JF423937.1	JF423937	2905	NULL	Bluetongue virus 8	BTV/2120/2010	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Israel	2010	SEP	NULL	27/08/2011	27/08/2011	8	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF423938	ncbi-curated	343966359	JF423938	JF423938.1	JF423938	2905	NULL	Bluetongue virus 8	BTV/2646/3/2010	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2010	SEP	NULL	27/08/2011	27/08/2011	8	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JF443155	ncbi-curated	374277761	JF443155	JF443155.1	JF443155	2883	NULL	Bluetongue virus 9	K8	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/02/2012	05/02/2012	9	NULL	field	Khamman-Andhra Pradesh	NULL	E3BHK?	Mammalian
GENBANK_XML	no	JF443156	ncbi-curated	374277763	JF443156	JF443156.1	JF443156	2896	NULL	Bluetongue virus 9	MBN	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2002	NULL	NULL	05/02/2012	05/02/2012	9	NULL	field	Mahaboobnagar-Andhra Pradesh	NULL	E3BHK?	Mammalian
GENBANK_XML	no	JF443157	ncbi-curated	374277765	JF443157	JF443157.1	JF443157	2901	NULL	Bluetongue virus 9	W20	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/02/2012	05/02/2012	9	NULL	field	Warangal-Andhra Pradesh		E3BHK?	Mammalian
GENBANK_XML	no	JF443158	ncbi-curated	374277759	JF443158	JF443158.1	JF443158	2772	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443159	ncbi-curated	374277757	JF443159	JF443159.1	JF443159	1981	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443160	ncbi-curated	374277755	JF443160	JF443160.1	JF443160	1637	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443161	ncbi-curated	374277753	JF443161	JF443161.1	JF443161	1050	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443162	ncbi-curated	374277749	JF443162	JF443162.1	JF443162	1156	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443163	ncbi-curated	374277745	JF443163	JF443163.1	JF443163	1765	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443164	ncbi-curated	374277743	JF443164	JF443164.1	JF443164	1125	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443165	ncbi-curated	374277741	JF443165	JF443165.1	JF443165	822	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443166	ncbi-curated	374277739	JF443166	JF443166.1	JF443166	3944	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443167	ncbi-curated	374277767	JF443167	JF443167.1	JF443167	2921	NULL	Bluetongue virus 9	BBF	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	OCT	10	05/02/2012	05/02/2012	9	NULL	field	Guntur-Andhra Pradesh	blood	E3BHK2	Mammalian
GENBANK_XML	no	JF443168	ncbi-curated	374277747	JF443168	JF443168.1	JF443168	274	NULL	Bluetongue virus 9	K8	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/02/2012	05/02/2012	9	NULL	field	Khamman-Andhra Pradesh	NULL	E3BHK?	Mammalian
GENBANK_XML	no	JF443169	ncbi-curated	374277751	JF443169	JF443169.1	JF443169	913	NULL	Bluetongue virus 9	K8	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/02/2012	05/02/2012	9	NULL	field	Khamman-Andhra Pradesh	NULL	E3BHK?	Mammalian
GENBANK_XML	no	JF727655	ncbi-curated	358485474	JF727655	JF727655.1	JF727655	2896	NULL	Bluetongue virus	N15	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	AUG	NULL	05/12/2011	09/07/2012	10	NULL	field	Nalgonda-Andhra Pradesh	blood	BHK?	Mammalian
GENBANK_XML	no	JF747592	ncbi-curated	380746506	JF747592	JF747592.1	JF747592	274	NULL	Bluetongue virus 21	KMN07/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2005	NULL	NULL	25/03/2012	25/03/2012	21	NULL	field	Karim Nagar-Andhra Pradesh	blood	E3BHK3	Mammalian
GENBANK_XML	no	JF768738	ncbi-curated	380746502	JF768738	JF768738.1	JF768738	2899	NULL	Bluetongue virus 21	KMN07/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2005	NULL	NULL	25/03/2012	25/03/2012	21	NULL	field	Karim Nagar-Andhra Pradesh	NULL	E3BHK3	Mammalian
GENBANK_XML	no	JF768739	ncbi-curated	380746504	JF768739	JF768739.1	JF768739	458	NULL	Bluetongue virus 21	KMN07/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2005	NULL	NULL	25/03/2012	25/03/2012	21	NULL	field	Karim Nagar-Andhra Pradesh	NULL	E3BHK3	Mammalian
GENBANK_XML	no	JF776369	ncbi-curated	347309496	JF776369	JF776369.1	JF776369	923	NULL	Bluetongue virus 21	KMN07/05	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2005	NULL	NULL	24/09/2011	24/09/2011	21	NULL	field	Karim Nagar-Andhra Pradesh	NULL	E3BHK3	Mammalian
GENBANK_XML	no	JF815523	ncbi-curated	381413317	JF815523	JF815523.1	JF815523	835	NULL	Bluetongue virus 2	M11	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2004	SEP	7	16/05/2012	16/05/2012	2	NULL	field	NULL	blood	NULL	NULL
GENBANK_XML	no	JF899598	ncbi-curated	381413481	JF899598	JF899598.1	JF899598	470	NULL	Bluetongue virus 2	BT2	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	NULL	NULL	NULL	01/02/2013	23/06/2014	2	NULL	field	NULL	blood	NULL	NULL
GENBANK_XML	no	JF969307	ncbi-curated	381414112	JF969307	JF969307.1	JF969307	823	NULL	Bluetongue virus 9	ong5/06/Ind	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2006	NULL	NULL	23/06/2014	23/06/2014	9	NULL	field	NULL	blood	NULL	NULL
GENBANK_XML	no	JF980714	ncbi-curated	381414114	JF980714	JF980714.1	JF980714	757	NULL	Bluetongue virus 16	BT16/07	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2007	NULL	NULL	23/06/2014	23/06/2014	16	NULL	field	NULL	blood	NULL	NULL
GENBANK_XML	no	JN003580	ncbi-curated	347803259	JN003580	JN003580.1	JN003580	2871	NULL	Bluetongue virus 11	BTV11/10.01 (9694)	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Bos taurus	Martinique	2010	DEC	NULL	02/10/2011	02/10/2011	11	NULL	field	Martinique	blood	NULL	NULL
GENBANK_XML	no	JN003581	ncbi-curated	347803261	JN003581	JN003581.1	JN003581	2868	NULL	Bluetongue virus 24	BTV24/09.01	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Martinique	2009	OCT	NULL	02/10/2011	02/10/2011	24	NULL	field	Martinique	NULL	NULL	NULL
GENBANK_XML	no	JN003582	ncbi-curated	347803263	JN003582	JN003582.1	JN003582	2880	NULL	Bluetongue virus 13	BTV13/09.01 (2900)	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Martinique	2009	OCT	NULL	02/10/2011	02/10/2011	13	NULL	field	Martinique	NULL	NULL	NULL
GENBANK_XML	no	JN006965	ncbi-curated	346721661	JN006965	JN006965.1	JN006965	1154	NULL	Bluetongue virus	Andhra Pradesh	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	NULL	NULL	NULL	20/09/2011	20/09/2011	2	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN106018	ncbi-curated	374634985	JN106018	JN106018.1	JN106018	729	NULL	Bluetongue virus 16	GNT-27/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	NOV	NULL	01/12/2012	01/12/2012	16	NULL	field	Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106019	ncbi-curated	374634987	JN106019	JN106019.1	JN106019	585	NULL	Bluetongue virus 16	GNT-30/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	NOV	NULL	01/12/2012	01/12/2012	16	NULL	field	Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106020	ncbi-curated	374634989	JN106020	JN106020.1	JN106020	732	NULL	Bluetongue virus 16	MBN48/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	NOV	NULL	01/12/2012	01/12/2012	16	NULL	field	Mahaboobnagar-Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106021	ncbi-curated	374634991	JN106021	JN106021.1	JN106021	693	NULL	Bluetongue virus 16	MBN50/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	NOV	NULL	01/12/2012	01/12/2012	16	NULL	field	Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106022	ncbi-curated	374634993	JN106022	JN106022.1	JN106022	696	NULL	Bluetongue virus 16	VJW66/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	NOV	NULL	01/12/2012	01/12/2012	16	NULL	field	Krishna-Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106023	ncbi-curated	374634995	JN106023	JN106023.1	JN106023	237	NULL	Bluetongue virus 16	CHT5/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	OCT	NULL	01/12/2012	01/12/2012	16	NULL	field	Chitoor-Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106024	ncbi-curated	374634997	JN106024	JN106024.1	JN106024	414	NULL	Bluetongue virus 1	ABT2/HSR/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2008	SEP	NULL	01/12/2012	11/06/2014	1	NULL	field	West Godawari-Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106025	ncbi-curated	374634999	JN106025	JN106025.1	JN106025	291	NULL	Bluetongue virus 1	NRT39/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	OCT	NULL	01/12/2012	01/12/2012	1	NULL	field	Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN106026	ncbi-curated	374635001	JN106026	JN106026.1	JN106026	528	NULL	Bluetongue virus 1	NRT35/IND	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2009	OCT	NULL	01/12/2012	01/12/2012	1	NULL	field	Andhra Pradesh	blood	NULL	NULL
GENBANK_XML	no	JN108882	ncbi-curated	358485476	JN108882	JN108882.1	JN108882	480	NULL	Bluetongue virus 10	N15	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/12/2011	13/07/2012	10	NULL	field	Nalgonda-Andhra Pradesh	NULL	NULL	NULL
GENBANK_XML	no	JN108883	ncbi-curated	358485478	JN108883	JN108883.1	JN108883	491	NULL	Bluetongue virus 10	N15	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	India	2003	NULL	NULL	05/12/2011	09/07/2012	10	NULL	field	Nalgonda-Andhra Pradesh	NULL	NULL	NULL
GENBANK_XML	no	JN162682	ncbi-curated	356463791	JN162682	JN162682.1	JN162682	2816	NULL	Bluetongue virus 24	BTV24/2214/1/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Israel	2010	NULL	NULL	12/11/2011	12/11/2011	24	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN162683	ncbi-curated	356463793	JN162683	JN162683.1	JN162683	2846	NULL	Bluetongue virus 24	BTV24/2305/08	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Israel	2008	NULL	NULL	12/11/2011	12/11/2011	24	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN162684	ncbi-curated	356463795	JN162684	JN162684.1	JN162684	2846	NULL	Bluetongue virus 24	BTV24/2425/08	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Israel	2008	NULL	NULL	12/11/2011	12/11/2011	24	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN162685	ncbi-curated	356463797	JN162685	JN162685.1	JN162685	2816	NULL	Bluetongue virus 24	BTV24/2755/1/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Israel	2010	NULL	NULL	12/11/2011	12/11/2011	24	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN162686	ncbi-curated	356463799	JN162686	JN162686.1	JN162686	2846	NULL	Bluetongue virus 24	BTV24/3258/1/10	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	NULL	Israel	2010	NULL	NULL	12/11/2011	12/11/2011	24	NULL	field	NULL	NULL	NULL	NULL
GENBANK_XML	no	JN255156	ncbi-curated	355346205	JN255156	JN255156.1	JN255156	3944	NULL	Bluetongue virus	KUW2010/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Kuwait	2010	FEB	NULL	07/11/2011	07/11/2011	26	NULL	field	Abdali	blood	E1BHK2	Mammalian
GENBANK_XML	no	JN255157	ncbi-curated	355346207	JN255157	JN255157.1	JN255157	1982	NULL	Bluetongue virus	KUW2010/02	Viruses; dsRNA viruses; Reoviridae; Sedoreovirinae; Orbivirus	Ovis aries	Kuwait	2010	FEB	NULL	07/11/2011	07/11/2011	26	NULL	field	Abdali	blood	E1BHK2	Mammalian
